region;AIC;BIC;HaQ
1;31,2224;32,6350;31,7910
2;21,2417;21,8633;21,4919
3;24,8634;25,2872;25,0339
4;26,6266;27,4742;26,9678
5;20,7556;21,5185;21,0627
6;26,2467;26,7270;26,4400
7;25,1201;25,6287;25,3248
8;21,8576;22,2531;22,0168
9;21,3638;22,3526;21,7618
10;19,3482;20,0828;19,6439
11;19,4916;20,0566;19,7190
12;28,8906;30,1620;29,4024
13;18,2580;19,1055;18,5991
14;20,3830;21,5697;20,8607
15;-3,0000;1,0063;-1,0000
16;19,6051;21,5545;20,3897
17;20,5488;21,0856;20,7649
18;19,3941;21,3153;20,1674
19;21,9526;22,8001;22,2937
20;34,1767;35,1091;34,5520
21;24,8885;25,6795;25,2069
22;24,0395;25,1413;24,4830
23;22,8519;24,7166;23,6025
24;14,4524;15,7238;14,9642
25;15,8130;17,4799;16,4840
26;21,9763;23,1347;22,4426
27;26,6000;28,0126;27,1686
28;16,8161;18,3983;17,4530
29;20,0660;21,4221;20,6118
30;13,5231;16,6874;14,7968
31;26,0185;26,8943;26,3710
32;26,8483;27,8937;27,2691
33;15,5758;17,2144;16,2354
34;22,0645;23,0533;22,4625
35;24,5620;25,6921;25,0169
36;19,6220;21,2324;20,2702
37;33,6801;34,4712;33,9986
38;26,1805;27,2823;26,6240
39;24,1531;25,2550;24,5967
40;24,7672;26,0950;25,3016
41;23,3743;24,5326;23,8405
42;26,7155;27,7891;27,1476
43;25,3624;26,5208;25,8287
44;25,7333;26,7787;26,1541
45;24,8244;27,3106;25,8252
46;28,2186;28,7554;28,4347
47;28,2974;28,8059;28,5021
48;24,3459;25,6173;24,8577
49;28,8098;31,0700;29,7195
50;26,1448;27,8400;26,8271
51;25,6243;26,2741;25,8859
52;23,1557;23,9750;23,4855
53;17,9316;18,8921;18,3182
54;19,7689;20,5035;20,0646
55;28,9231;29,8555;29,2984
56;25,4913;25,8869;25,6505
57;24,1946;24,6749;24,3879
58;27,0986;28,0592;27,4853
59;25,6891;26,2259;25,9051
60;24,0785;24,8131;24,3742
61;25,7421;26,3637;25,9923
62;30,1419;31,3003;30,6082
63;19,8331;20,8502;20,2425
64;24,9001;25,2392;25,0366
65;16,0012;17,4138;16,5698
66;32,5537;34,1641;33,2019
67;21,2235;22,4666;21,7239
68;18,3091;20,7105;19,2757
69;22,5990;23,3901;22,9174
70;20,3887;21,9708;21,0255
71;21,3480;22,8171;21,9393
72;24,2247;25,5526;24,7592
73;28,5583;29,6037;28,9791
74;23,7255;24,0363;23,8506
75;24,1392;24,7043;24,3666
76;20,2207;21,0117;20,5391
77;15,4637;17,5544;16,3052
78;21,1060;22,0384;21,4813
79;20,2475;21,0385;20,5659
80;28,1929;28,8710;28,4658
81;22,3906;23,5772;22,8683
82;19,7765;20,1155;19,9130
83;26,8361;27,7119;27,1886
84;24,2464;25,2635;24,6558
85;26,4722;27,2068;26,7679
86;22,3995;23,0210;22,6497
87;23,5930;24,5536;23,9797
88;32,4347;33,1975;32,7417
89;21,7140;22,2790;21,9414
90;17,7611;19,0325;18,2728
91;17,6401;18,4877;17,9813
92;20,1870;22,1647;20,9830
93;17,9646;18,5014;18,1807
94;21,7244;22,4590;22,0201
95;20,0520;21,3516;20,5751
96;22,3635;23,1546;22,6820
97;16,7103;18,0099;17,2334
98;21,7863;22,7468;22,1729
99;16,8046;18,0759;17,3163
100;21,0019;22,3297;21,5363
101;26,4181;27,7460;26,9526
102;23,6132;25,0259;24,1818
103;19,3154;20,7846;19,9068
104;14,6607;15,9320;15,1724
105;30,0434;30,6084;30,2708
106;23,2096;24,2832;23,6417
107;19,5861;20,8857;20,1092
108;24,5904;25,7770;25,0680
109;24,6344;25,5950;25,0210
110;22,0850;24,4864;23,0516
111;20,7340;22,4009;21,4050
112;21,6343;22,6797;22,0551
113;22,6318;24,3552;23,3255
114;23,8020;24,9886;24,2796
115;26,0974;26,8320;26,3931
116;35,5859;36,5465;35,9725
117;25,6682;26,4311;25,9753
118;23,2982;24,4566;23,7645
119;25,1007;26,4285;25,6351
120;19,7234;21,2208;20,3261
121;22,6249;24,6025;23,4209
122;25,4254;26,8663;26,0054
123;29,0078;29,9401;29,3830
124;21,2972;21,9188;21,5474
125;16,3339;17,2379;16,6978
126;25,7386;26,8687;26,1935
127;17,7822;19,3643;18,4190
128;17,6518;18,9514;18,1749
129;20,4050;21,4503;20,8257
130;19,0843;20,6665;19,7211
131;20,8436;22,7366;21,6056
132;29,5362;30,5815;29,9569
133;23,9147;24,4515;24,1308
134;28,4288;29,0503;28,6789
135;20,0857;20,9333;20,4268
136;16,9314;17,9767;17,3522
137;26,1043;26,7541;26,3658
138;15,2712;16,5708;15,7943
139;19,8906;20,4274;20,1067
140;19,3247;20,4265;19,7682
141;23,5979;24,9258;24,1324
142;20,4464;21,1245;20,7194
143;20,3444;21,0507;20,6287
144;22,7804;23,5715;23,0989
145;22,6502;23,0457;22,8094
146;18,7110;19,5868;19,0635
147;22,1832;22,8895;22,4675
148;24,6459;25,3805;24,9416
149;24,0668;26,3552;24,9879
150;26,2559;27,4425;26,7335
151;32,2171;32,8104;32,4559
152;29,0926;30,2510;29,5589
153;19,4632;20,8476;20,0204
154;22,0572;22,9613;22,4212
155;21,5276;23,5336;22,3351
156;21,9063;22,6126;22,1906
157;18,4874;19,4197;18,8627
158;17,5316;18,1531;17,7818
159;18,8604;19,3124;19,0423
160;17,9257;18,6602;18,2213
161;18,8385;19,6861;19,1797
162;20,2589;21,3042;20,6797
163;19,8132;21,0280;20,3022
164;20,6592;21,4785;20,9890
165;20,2410;20,9755;20,5366
166;18,9613;20,3739;19,5299
167;19,4696;19,9499;19,6630
168;21,7855;22,8591;22,2176
169;27,9623;28,9794;28,3717
170;21,1523;21,6609;21,3570
171;14,7166;16,1575;15,2966
172;28,6669;29,7970;29,1218
173;25,6887;26,2820;25,9275
174;32,2723;33,3177;32,6931
175;27,5838;28,3749;27,9022
176;23,2893;24,8150;23,9034
177;23,5755;24,8186;24,0759
178;23,7415;24,9281;24,2191
179;21,7352;23,2891;22,3607
180;31,8005;32,5916;32,1189
181;24,6532;25,2465;24,8920
182;20,1508;21,5917;20,7308
183;27,9579;29,3423;28,5152
184;22,4617;24,2981;23,2009
185;22,1412;23,4126;22,6530
186;23,7781;24,7670;24,1761
187;21,6378;24,6325;22,8432
188;34,4725;35,0093;34,6885
189;25,3274;27,1355;26,0552
190;33,7307;34,8891;34,1970
191;36,9667;37,5317;37,1941
192;15,2129;15,6085;15,3721
193;13,8604;15,3296;14,4518
194;20,8635;22,5587;21,5459
195;17,8916;18,6827;18,2100
196;19,3063;19,8714;19,5338
197;20,0160;21,0330;20,4254
198;27,3772;27,8575;27,5705
199;10,7507;13,0392;11,6719
200;30,6828;31,0500;30,8306
201;30,7449;31,7620;31,1543
202;22,1357;23,0115;22,4882
203;33,6143;34,0946;33,8077
204;34,4149;35,4885;34,8471
205;28,4609;29,4780;28,8703
206;22,6501;23,2151;22,8775
207;18,2784;21,3862;19,5294
208;19,4826;22,5904;20,7336
209;22,3498;23,1409;22,6682
210;21,6537;22,5296;22,0063
211;22,7996;23,7320;23,1749
212;19,9899;21,3178;20,5244
213;22,5166;24,4943;23,3127
214;24,0043;25,0214;24,4137
215;16,2802;17,0148;16,5759
216;32,7079;33,1034;32,8671
217;23,1953;24,4949;23,7184
218;24,5852;25,6588;25,0174
219;29,4213;30,4101;29,8193
220;20,6238;21,7256;21,0673
221;23,6593;25,4110;24,3644
222;26,9743;28,4999;27,5884
223;25,1832;25,6070;25,3538
224;24,5570;24,8960;24,6935
225;21,8103;22,8274;22,2197
226;23,6786;24,5544;24,0311
227;23,5332;24,1830;23,7948
228;23,8785;24,5566;24,1514
229;23,3674;25,0625;24,0497
230;29,7421;30,7592;30,1515
231;20,5892;22,0018;21,1578
232;23,4254;24,2164;23,7438
233;24,4839;25,4445;24,8706
234;26,6017;27,5341;26,9770
235;26,6946;27,9095;27,1836
236;24,4002;24,9935;24,6390
237;28,4379;29,2290;28,7563
238;29,1382;29,9010;29,4452
239;36,8366;37,8537;37,2460
240;21,7592;22,8610;22,2027
241;24,9278;25,9449;25,3372
242;27,0788;28,1807;27,5223
243;19,8275;21,0423;20,3165
244;24,2214;25,1820;24,6081
245;24,1612;25,4609;24,6844
246;28,2782;29,5213;28,7786
247;26,3298;27,1208;26,6482
248;24,5576;25,6312;24,9897
249;29,8412;30,4346;30,0801
250;31,7648;32,5276;32,0718
251;26,6795;27,5271;27,0207
252;29,5333;30,0418;29,7380
253;25,6868;26,3648;25,9597
254;25,9523;26,9411;26,3503
255;26,2899;27,1657;26,6424
256;27,0225;27,6158;27,2613
257;28,9462;30,1045;29,4124
258;22,6249;23,3029;22,8978
259;24,2174;25,2628;24,6382
260;21,6630;22,0302;21,8108
261;27,0326;27,8802;27,3737
262;25,5729;26,3358;25,8800
263;22,0284;22,5652;22,2445
264;24,0003;25,2999;24,5234
265;25,6195;26,0151;25,7787
266;26,1275;27,0033;26,4800
267;27,9275;28,7468;28,2573
268;32,4962;33,5980;32,9397
269;31,4520;32,2996;31,7932
270;30,7514;31,3730;31,0016
271;30,0955;30,9149;30,4253
272;29,8642;30,7400;30,2167
273;29,1383;29,6751;29,3543
274;25,1096;25,5899;25,3029
275;24,6149;25,3495;24,9106
276;27,8398;28,8004;28,2264
277;29,0337;29,7683;29,3294
278;21,3852;23,4477;22,2154
279;24,7924;25,4422;25,0539
280;39,4351;40,5087;39,8672
281;28,9618;29,6398;29,2347
282;20,9228;21,4596;21,1389
283;27,8571;28,6482;28,1755
284;28,0678;28,5764;28,2725
285;22,7716;23,7321;23,1582
286;23,5804;23,9759;23,7396
287;28,0668;29,0273;28,4534
288;21,4742;22,4065;21,8495
289;31,4805;31,8761;31,6398
290;27,4382;28,2010;27,7452
291;23,6113;24,4307;23,9411
292;26,3009;26,8377;26,5170
293;29,9044;30,3847;30,0978
294;27,2204;27,7854;27,4478
295;24,5519;25,1735;24,8021
296;27,2057;28,3076;27,6492
297;29,3196;29,6587;29,4561
298;31,8865;32,6211;32,1822
299;30,3518;30,9734;30,6020
300;32,5567;33,6585;33,0002
301;27,9569;28,3807;28,1275
302;28,1852;28,9480;28,4923
303;26,6632;27,2000;26,8793
304;27,0534;27,8163;27,3605
305;21,5006;21,8679;21,6484
306;25,5298;26,2079;25,8028
307;26,7585;27,5496;27,0770
308;25,0185;25,6965;25,2914
309;27,0008;27,6789;27,2737
310;27,6320;28,4513;27,9618
311;28,6975;29,2626;28,9250
312;26,4278;27,1624;26,7235
313;25,8171;26,7212;26,1810
314;26,9146;27,7056;27,2330
315;30,5739;31,1954;30,8240
316;25,5235;25,9473;25,6941
317;23,7595;24,2398;23,9528
318;27,0699;27,6632;27,3087
319;26,9480;27,5131;27,1755
320;25,3284;26,2607;25,7036
321;29,8536;30,7012;30,1948
322;31,5437;32,3347;31,8621
323;24,7809;25,8263;25,2017
324;23,5263;24,1761;23,7879
325;36,2292;36,9355;36,5135
326;27,8411;28,4344;28,0799
327;25,8995;26,6341;26,1952
328;27,5404;28,1903;27,8020
329;27,4109;28,0890;27,6838
330;25,5140;25,9660;25,6959
331;26,3319;26,8405;26,5366
332;32,0561;33,2427;32,5337
333;31,0859;31,8487;31,3929
334;26,3464;26,8267;26,5397
335;22,6257;23,2190;22,8645
336;28,4090;28,7481;28,5455
337;20,5304;21,6322;20,9739
338;20,9385;21,8426;21,3024
339;29,5643;31,0052;30,1443
340;31,0110;31,3218;31,1361
341;25,6683;26,1203;25,8502
342;27,7577;28,2097;27,9397
343;23,1393;23,6196;23,3327
344;28,9986;29,5637;29,2261
345;26,5269;26,9790;26,7089
346;39,7788;40,9654;40,2564
347;24,4760;25,4931;24,8854
348;27,2985;27,7505;27,4804
349;26,3281;27,0627;26,6238
350;32,4914;33,3390;32,8326
351;32,7603;34,0035;33,2607
352;25,6398;26,4309;25,9582
353;26,8258;27,9842;27,2921
354;28,0615;29,1069;28,4823
355;27,3431;27,9082;27,5705
356;31,5920;32,6091;32,0014
357;29,7930;30,5841;30,1114
358;30,9557;31,6620;31,2400
359;34,6478;35,4672;34,9776
360;35,2084;35,9994;35,5268
361;27,6318;28,6206;28,0298
362;30,2725;30,8375;30,4999
363;31,9964;32,9853;32,3944
364;31,9250;32,8574;32,3003
365;28,1216;29,1670;28,5424
366;31,1036;31,5556;31,2856
367;33,5048;34,5501;33,9256
368;26,7848;27,9431;27,2510
369;29,8324;30,4257;30,0712
370;34,6674;35,1194;34,8493
371;29,9613;30,5264;30,1888
372;29,5609;29,9847;29,7314
373;32,1263;32,6914;32,3538
374;33,9252;34,6598;34,2209
375;30,1099;31,2682;30,5761
376;30,0253;30,5056;30,2186
377;30,9661;31,3334;31,1139
378;35,6969;36,2620;35,9244
379;25,2320;25,5993;25,3798
380;26,5431;27,4472;26,9070
381;29,4100;30,1163;29,6943
382;30,3203;31,0266;30,6046
383;23,3568;23,7523;23,5160
384;29,3531;29,8334;29,5464
385;31,3913;32,4367;31,8121
386;30,1621;30,8402;30,4350
387;26,9159;27,4810;27,1434
388;28,7875;29,2396;28,9695
389;29,3406;29,8491;29,5453
390;25,2296;25,8794;25,4912
391;25,4556;27,9418;26,4564
392;32,5585;33,2366;32,8315
393;31,8339;32,6533;32,1637
394;30,0212;30,6992;30,2941
395;22,8175;23,4108;23,0563
396;33,3329;34,0675;33,6286
397;28,0702;28,9460;28,4227
398;19,0832;19,6765;19,3220
399;20,5754;21,1969;20,8255
400;27,1687;27,9880;27,4985
401;25,2632;26,0260;25,5702
402;22,1084;23,0972;22,5064
403;23,2750;24,4616;23,7526
404;43,1457;43,8237;43,4186
405;21,8856;22,3942;22,0903
406;32,7148;33,5058;33,0332
407;30,0360;30,9683;30,4113
408;28,1556;28,6641;28,3603
409;29,3753;30,5619;29,8529
410;25,3738;26,6452;25,8855
411;26,4447;27,0663;26,6949
412;29,9607;30,9496;30,3587
413;28,0471;29,2055;28,5134
414;19,1708;19,8489;19,4437
415;30,9142;31,4228;31,1189
416;28,4470;29,2099;28,7541
417;30,8614;31,6525;31,1798
418;21,1214;22,3928;21,6331
419;25,6544;26,5302;26,0069
420;24,6165;25,5488;24,9918
421;27,4791;29,5133;28,2979
422;28,4585;29,3060;28,7996
423;24,2412;25,2583;24,6506
424;22,6454;23,2670;22,8956
425;27,7405;28,2208;27,9339
426;24,6545;25,3891;24,9502
427;29,2217;29,7303;29,4264
428;28,2434;29,0345;28,5618
429;28,7955;29,5866;29,1139
430;27,0854;27,6222;27,3015
431;22,5949;23,8945;23,1180
432;25,7894;27,1738;26,3467
433;25,1071;25,5026;25,2663
434;20,6731;21,2099;20,8892
435;27,0958;27,7173;27,3460
436;24,6338;25,0576;24,8044
437;22,7996;23,3082;23,0043
438;22,4292;22,8812;22,6112
439;23,9109;24,6738;24,2180
440;22,0572;22,7918;22,3529
441;19,8017;20,3103;20,0064
442;22,2681;22,6636;22,4273
443;37,6138;38,5462;37,9891
444;27,3509;28,0854;27,6465
445;22,3052;23,2658;22,6918
446;25,6395;26,2328;25,8784
447;29,2980;30,2868;29,6960
448;26,1511;26,6879;26,3671
449;31,4224;32,5807;31,8886
450;26,1234;26,9993;26,4760
451;27,0037;27,6252;27,2539
452;26,9518;27,4886;27,1679
453;32,5174;33,3932;32,8699
454;27,1236;27,8582;27,4193
455;29,1688;29,7621;29,4076
456;26,7960;27,4458;27,0576
457;32,1550;32,9461;32,4734
458;31,0245;31,7308;31,3088
459;22,5677;23,1328;22,7952
460;24,4332;25,3938;24,8198
461;34,3429;35,9251;34,9797
462;17,1747;17,5985;17,3453
463;28,6465;29,3528;28,9308
464;28,3614;29,2655;28,7254
465;24,7233;26,0512;25,2578
466;25,8466;26,1574;25,9717
467;25,0778;25,6429;25,3053
468;24,3806;25,4260;24,8014
469;26,6263;27,0219;26,7855
470;20,0025;20,7371;20,2982
471;21,8358;22,5422;22,1202
472;24,6312;25,1115;24,8246
473;26,0730;26,5251;26,2550
474;24,5529;25,0897;24,7690
475;27,1787;27,9415;27,4857
476;25,5594;26,6330;25,9915
477;22,7213;23,1451;22,8919
478;21,6812;22,1898;21,8859
479;25,4686;26,5705;25,9122
480;30,3238;31,0866;30,6308
481;32,0624;32,6557;32,3012
482;22,9464;23,3984;23,1283
483;26,8330;27,1720;26,9694
484;20,5487;21,1702;20,7988
485;32,2174;33,0932;32,5699
486;28,6588;29,2239;28,8863
487;23,6670;24,1190;23,8489
488;26,2919;26,9418;26,5535
489;29,0471;29,5839;29,2631
490;27,7311;28,1549;27,9017
491;36,3456;36,8259;36,5390
492;29,1212;29,9688;29,4624
493;23,3821;23,8906;23,5868
494;27,1922;27,5877;27,3514
495;24,8922;25,5420;25,1537
496;24,2560;24,8493;24,4948
497;23,9742;24,5110;24,1903
498;29,6041;30,3952;29,9226
499;21,4987;22,1767;21,7716
500;26,7914;28,1193;27,3259
501;24,5264;25,5152;24,9244
502;24,1167;25,2468;24,5716
503;27,4858;28,1639;27,7587
504;32,9052;33,8940;33,3032
505;24,7326;25,7214;25,1306
506;25,9927;26,6143;26,2429
507;28,5351;29,5240;28,9332
508;27,3745;27,8266;27,5565
509;23,4778;24,4384;23,8644
510;30,6639;32,1613;31,2666
511;28,2085;29,4234;28,6975
512;25,1312;26,0636;25,5065
513;25,0906;26,2207;25,5454
514;24,9009;25,8049;25,2648
515;28,8249;29,4464;29,0751
516;25,2395;26,1435;25,6034
517;27,6680;28,8546;28,1457
518;27,0707;27,4944;27,2412
519;21,8683;22,4051;22,0844
520;25,7496;26,5406;26,0680
521;25,4260;25,9062;25,6193
522;25,2797;25,6752;25,4389
523;23,9564;24,7758;24,2862
524;30,4354;31,3113;30,7880
525;26,9483;28,0219;27,3804
526;17,7625;19,2033;18,3424
527;19,6808;20,2741;19,9196
528;33,7527;35,7587;34,5602
529;25,9882;26,6098;26,2384
530;26,7687;27,7858;27,1781
531;21,6349;22,5390;21,9988
532;30,8137;31,3505;31,0298
533;23,6478;24,8062;24,1141
534;21,8529;22,8417;22,2509
535;22,5618;23,3246;22,8689
536;18,9199;19,7109;19,2383
537;26,0781;26,9539;26,4306
538;22,2304;22,7389;22,4351
539;31,2079;32,1967;31,6059
540;29,6736;30,6625;30,0717
541;19,5143;20,3336;19,8440
542;27,4367;28,5103;27,8689
543;35,4624;36,4795;35,8718
544;21,6112;22,0633;21,7932
545;27,5914;28,7780;28,0691
546;32,3781;33,5647;32,8557
547;27,8490;28,5271;28,1220
548;30,0779;30,8690;30,3963
549;22,5768;23,2266;22,8384
550;26,6385;27,3731;26,9342
551;23,7193;26,2621;24,7428
552;36,3216;37,6212;36,8447
